condition,MSc,age,female,nonUS,sensScale,MScIfControl,MScIfScared,sample,badRand,MScBadRand,Block,Select
0,14,53,0,1,0.54,14,14,8,0,14,NA,0
1,22,35,0,1,0.15,25,22,8,0,25,NA,0
1,31,60,0,0,-0.26,29,31,8,1,31,NA,0
1,14,42,1,0,1.03,18,14,8,0,18,NA,0
1,22,59,0,1,-1.41,20,22,8,1,22,NA,0
0,29,50,0,0,0.36,29,26,8,0,29,NA,0
0,11,78,1,0,0.16,11,9,8,0,11,NA,0
0,8,58,0,1,-1.07,8,14,8,0,8,NA,0
1,25,59,0,0,0.38,27,25,8,1,25,NA,0
1,24,55,1,0,0.71,30,24,8,0,30,NA,0
0,8,53,0,1,0.35,8,8,8,0,8,NA,0
0,11,66,0,0,-1.45,11,7,8,1,7,NA,0
0,16,46,0,0,0,16,12,8,0,16,NA,0
1,28,48,0,0,-2.42,24,28,8,1,28,NA,0
1,12,50,0,0,-1.29,12,12,8,1,12,NA,0
1,12,53,0,0,0.12,15,12,8,1,12,NA,0
1,29,35,1,0,-1.31,27,29,8,1,29,NA,0
1,19,44,0,1,1.14,22,19,8,0,22,NA,0
0,36,25,0,0,-0.2,36,32,8,0,36,NA,0
0,33,63,1,1,-0.81,33,34,8,1,34,NA,0
0,1,59,0,1,1.24,1,0,8,1,0,NA,0
1,31,48,1,0,0.13,29,31,8,1,31,NA,0
0,38,41,1,0,-0.16,38,37,8,1,37,NA,0
0,18,48,0,0,0.67,18,16,8,1,16,NA,0
1,23,61,1,0,-1.37,24,23,8,1,23,NA,0
1,42,45,1,1,0.9,42,42,8,0,42,NA,0
1,17,54,0,0,-1.37,18,17,8,1,17,NA,0
0,30,60,1,1,1.48,30,25,8,0,30,NA,0
0,18,44,0,0,-1.63,18,24,8,1,24,NA,0
0,33,47,1,0,0.5,33,31,8,0,33,NA,0
0,10,72,0,1,1.17,10,8,8,0,10,NA,0
1,14,44,0,1,0.58,19,14,8,0,19,NA,0
0,31,35,0,0,-0.63,31,31,8,0,31,NA,0
1,30,56,1,0,1.43,33,30,8,0,33,NA,0
0,23,41,0,0,-0.19,23,22,8,1,22,NA,0
0,12,53,0,0,0.55,12,6,8,0,12,NA,0
1,16,49,0,0,0.1,16,16,8,0,16,NA,0
0,6,78,0,0,-0.88,6,6,8,1,6,NA,0
0,6,45,0,0,0.1,6,1,8,1,1,NA,0
0,24,56,1,0,0.55,24,22,8,1,22,NA,0
0,26,48,1,0,0.5,26,21,8,1,21,NA,0
1,28,47,1,0,-0.01,29,28,8,1,28,NA,0
0,25,67,1,1,0.08,25,21,8,0,25,NA,0
0,35,38,1,0,0.55,35,32,8,0,35,NA,0
1,47,33,1,0,-0.45,45,47,8,1,47,NA,0
0,10,50,0,0,-0.14,10,9,8,1,9,NA,0
0,22,63,1,0,-0.49,22,22,8,0,22,NA,0
0,13,61,1,0,-0.78,13,15,8,1,15,NA,0
0,26,46,0,1,0.41,26,28,8,1,28,NA,0
1,23,44,1,0,2.14,28,23,8,0,28,NA,0
0,22,48,1,0,-0.31,22,20,8,1,20,NA,0
1,13,70,0,0,0.86,14,13,8,0,14,NA,0
0,20,46,0,0,-1.83,20,18,8,1,18,NA,0
0,17,59,0,0,-0.67,17,17,8,1,17,NA,0
1,26,25,1,0,0.96,30,26,8,0,30,NA,0
1,24,53,1,0,0.16,24,24,8,1,24,NA,0
1,32,26,0,0,-0.87,29,32,8,1,32,NA,0
1,20,64,0,0,0.81,22,20,8,0,22,NA,0
0,19,62,0,0,-1.32,19,18,8,1,18,NA,0
0,17,70,1,0,1.14,17,17,8,0,17,NA,0
0,18,47,0,1,2.33,18,15,8,0,18,NA,0
0,17,59,1,0,1.05,17,13,8,1,13,NA,0
0,20,56,1,0,-0.33,20,17,8,1,17,NA,0
1,10,66,0,0,-0.88,8,10,8,0,8,NA,0
0,27,39,0,0,-0.19,27,21,8,1,21,NA,0
0,26,36,0,0,-1.5,26,25,8,1,25,NA,0
1,20,50,1,0,-0.22,24,20,8,1,20,NA,0
0,15,38,1,0,-0.95,15,17,8,1,17,NA,0
0,13,58,0,0,0.92,13,10,8,0,13,NA,0
0,25,43,0,0,0.52,25,21,8,0,25,NA,0
0,28,56,1,0,0.28,28,25,8,0,28,NA,0
1,31,44,1,0,-0.99,34,31,8,0,34,NA,0
0,23,28,0,0,0.08,23,20,8,0,23,NA,0
0,40,56,1,0,-0.06,40,35,8,1,35,NA,0
1,8,49,0,0,0.11,11,8,8,0,11,NA,0
1,36,52,1,0,-0.48,38,36,8,0,38,NA,0
1,15,50,0,1,-1.04,13,15,8,1,15,NA,0
1,31,77,1,0,-1.35,31,31,8,1,31,NA,0
1,31,34,1,1,-0.33,26,31,8,1,31,NA,0
0,29,27,0,1,0.33,29,31,8,0,29,NA,0
0,9,65,0,0,-0.25,9,5,8,1,5,NA,0
1,3,64,0,0,-1.28,4,3,8,1,3,NA,0
0,27,63,1,0,0.39,27,26,8,0,27,NA,0
0,22,41,0,1,0.47,22,20,8,0,22,NA,0
0,20,37,0,0,-0.02,20,18,8,1,18,NA,0
1,25,71,1,0,0.42,27,25,8,0,27,NA,0
0,39,17,0,1,0.13,39,37,8,0,39,NA,0
1,29,53,1,0,-0.56,30,29,8,0,30,NA,0
0,37,47,1,0,1.83,37,30,8,1,30,NA,0
1,26,45,0,0,0.7,27,26,8,0,27,NA,0
0,25,66,1,0,0.95,25,24,8,0,25,NA,0
0,22,47,1,0,0.91,22,20,8,1,20,NA,0
0,43,41,1,1,-0.07,43,45,8,0,43,NA,0
0,15,53,0,0,0.17,15,12,8,1,12,NA,0
1,36,46,1,1,-0.05,33,36,8,0,33,NA,0
1,6,49,0,0,-0.8,6,6,8,1,6,NA,0
1,21,47,0,0,-0.11,23,21,8,1,21,NA,0
1,5,64,0,0,0.51,10,5,8,1,5,NA,0
0,27,59,0,0,-1.17,27,28,8,1,28,NA,0
0,23,45,0,1,-1.05,23,26,8,1,26,NA,0
1,25,56,1,0,0.02,23,25,8,0,23,NA,0
0,17,63,0,0,-1.43,17,17,8,1,17,NA,0
0,6,62,0,0,-1.04,6,8,8,1,8,NA,0
1,15,70,0,0,0.81,21,15,8,0,21,NA,0
0,26,40,1,0,-0.26,26,27,8,1,27,NA,0
1,27,34,0,1,0.49,29,27,8,0,29,NA,0
0,17,46,0,1,-1.65,17,21,8,1,21,NA,0
1,19,47,0,0,-1.54,19,19,8,1,19,NA,0
0,24,61,1,0,-1.04,24,22,8,1,22,NA,0
1,18,55,0,0,-0.07,20,18,8,1,18,NA,0
1,29,39,1,1,0.73,31,29,8,1,29,NA,0
0,29,18,1,0,0.41,29,28,8,1,28,NA,0
1,25,62,1,0,-0.63,25,25,8,0,25,NA,0
1,21,42,1,1,-1.15,17,21,8,1,21,NA,0
0,40,58,1,1,-0.43,40,39,8,0,40,NA,0
1,15,60,0,1,1.21,18,15,8,0,18,NA,0
0,31,49,1,0,-0.03,31,32,8,1,32,NA,0
0,21,47,1,1,0.84,21,20,8,0,21,NA,0
0,12,47,1,0,-0.24,12,10,8,1,10,NA,0
0,24,50,1,0,0.69,24,20,8,0,24,NA,0
1,20,40,0,1,-0.32,21,20,8,1,20,NA,0
0,0,54,0,0,0.13,0,0,8,1,0,NA,0
1,9,48,0,0,2.12,16,9,8,0,16,NA,0
0,28,41,0,1,0.38,28,27,8,0,28,NA,0
0,12,53,0,0,0.56,12,12,8,1,12,NA,0
0,31,48,1,1,0.66,31,32,8,0,31,NA,0
0,13,55,0,0,0.75,13,12,8,0,13,1,0
1,21,38,1,0,1.03,26,21,8,0,26,NA,0
0,37,31,1,0,2.14,37,31,8,0,37,NA,0
0,20,49,1,0,-0.3,20,22,8,0,20,NA,0
0,38,28,1,1,-1.09,38,41,8,1,41,NA,0
1,32,66,0,1,0.49,31,32,8,0,31,NA,0
1,16,52,1,1,-0.56,18,16,8,0,18,NA,0
1,19,55,0,0,-1.03,15,19,8,1,19,NA,0
1,19,53,1,0,0.93,23,19,8,0,23,NA,0
1,43,56,1,1,1.34,44,43,8,1,43,NA,0
0,37,35,1,0,-0.56,37,33,8,0,37,NA,0
0,11,52,0,0,1.08,11,2,8,0,11,NA,0
1,28,44,1,0,1.27,30,28,8,1,28,NA,0
0,26,60,1,0,0.1,26,25,8,0,26,NA,0
1,18,45,0,0,1.35,22,18,8,0,22,NA,0
1,44,47,1,0,-1.76,37,44,8,1,44,NA,0
1,31,67,1,0,-1,30,31,8,1,31,NA,0
1,12,53,0,1,-0.55,12,12,8,1,12,NA,0
0,36,25,1,0,-0.55,36,38,8,0,36,NA,0
0,34,41,1,0,0.46,34,26,8,0,34,NA,0
1,38,56,1,0,-0.79,41,38,8,0,41,NA,0
1,37,31,1,0,-0.08,37,37,8,0,37,NA,0
0,28,51,1,0,-1.5,28,30,8,1,30,NA,0
1,6,66,0,1,-0.18,6,6,8,1,6,NA,0
0,24,55,1,1,-0.16,24,26,8,1,26,NA,0
1,13,54,0,1,1.25,17,13,8,0,17,NA,0
0,8,66,0,1,1.06,8,7,8,0,8,NA,0
0,12,62,0,1,0.46,12,12,8,1,12,NA,0
1,7,77,0,0,2.17,15,7,8,0,15,NA,0
0,25,67,1,0,1.51,25,21,8,0,25,NA,0
1,12,45,1,0,-1.41,11,12,8,1,12,NA,0
1,12,58,0,0,-0.45,13,12,8,1,12,NA,0
0,37,51,1,1,-0.65,37,36,8,0,37,NA,0
1,35,37,0,0,0.46,41,35,8,1,35,NA,0
0,21,48,0,0,1.78,21,18,8,0,21,NA,0
1,35,33,0,0,-3.95,31,35,8,1,35,NA,0
1,20,57,1,0,-0.12,21,20,8,0,21,NA,0
0,8,70,0,0,-0.34,8,5,8,0,8,NA,0
0,15,53,0,0,-0.06,15,10,8,0,15,NA,0
0,31,39,1,0,0.55,31,27,8,0,31,NA,0
1,32,53,1,1,-2.16,30,32,8,1,32,NA,0
1,22,52,1,0,-0.28,23,22,8,1,22,NA,0
0,4,67,0,0,-0.87,4,6,8,0,4,NA,0
1,18,33,0,0,-0.39,20,18,8,1,18,NA,0
0,19,43,0,0,-0.9,19,21,8,1,21,NA,0
0,12,40,0,1,-0.76,12,15,8,1,15,NA,0
1,21,68,0,0,0.32,26,21,8,1,21,NA,0
0,30,33,1,0,0.96,30,27,8,1,27,NA,0
0,28,59,1,0,0.7,28,21,8,1,21,NA,0
1,14,53,0,0,-1.44,14,14,8,1,14,NA,0
1,32,58,1,0,1.27,31,32,8,0,31,NA,0
0,36,52,1,0,0.61,36,32,8,1,32,NA,0
0,36,35,1,0,0.3,36,36,8,1,36,NA,0
1,24,50,0,0,1.57,30,24,8,0,30,NA,0
1,40,61,1,1,-2.87,31,40,8,1,40,NA,0
1,14,56,0,0,1.59,17,14,8,0,17,NA,0
1,31,47,1,0,-0.39,35,31,8,1,31,NA,0
1,0,67,0,0,1.12,5,0,8,1,0,NA,0
1,0,58,0,1,1.65,4,0,8,0,4,NA,0
1,13,50,1,0,1.31,19,13,8,0,19,NA,0
0,10,67,0,0,1.62,10,4,8,1,4,NA,0
1,26,48,1,0,-0.88,31,26,8,1,26,NA,0
1,22,44,0,1,-0.05,23,22,8,1,22,NA,0
0,22,43,0,1,-0.02,22,21,8,1,21,NA,0
1,24,46,0,1,-1.18,18,24,8,1,24,NA,0
1,10,44,0,0,0.93,15,10,8,1,10,NA,0
1,24,32,1,0,1.16,31,24,8,0,31,NA,0
0,26,38,0,0,1.78,26,22,8,0,26,NA,0
0,26,75,1,0,0.44,26,22,8,0,26,NA,0
1,25,49,0,1,-1.02,28,25,8,1,25,NA,0
0,23,65,1,0,0.49,23,20,8,1,20,NA,0
0,34,40,1,0,0.37,34,35,8,0,34,NA,0
0,6,58,0,0,-0.15,6,8,8,0,6,NA,0
1,29,36,1,0,-0.65,32,29,8,1,29,NA,0
1,28,12,0,0,0.2,31,28,8,1,28,NA,0
0,27,36,0,0,-0.51,27,28,8,0,27,NA,0
1,8,63,0,0,0.43,9,8,8,1,8,NA,0
1,11,61,0,0,-0.97,10,11,8,1,11,NA,0
1,25,47,0,1,-0.25,22,25,8,1,25,NA,0
1,21,49,0,0,0.85,20,21,8,0,20,NA,0
1,25,65,1,0,0.8,29,25,8,0,29,NA,0
1,20,58,1,0,-0.67,23,20,8,1,20,NA,0
0,26,43,1,0,0.16,26,24,8,0,26,NA,0
0,31,31,1,0,0.06,31,29,8,1,29,NA,0
0,18,45,1,0,1.77,18,12,8,1,12,NA,0
1,1,69,0,0,0.69,4,1,8,1,1,NA,0
1,6,46,0,0,0.5,11,6,8,1,6,NA,0
0,17,46,0,0,0.52,17,13,8,0,17,NA,0
0,34,46,1,0,-0.78,34,34,8,0,34,NA,0
0,23,45,1,1,-0.21,23,24,8,1,24,NA,0
1,15,31,0,1,2.83,19,15,8,0,19,NA,0
1,7,62,0,1,-0.49,7,7,8,0,7,NA,0
0,19,31,0,0,1.3,19,12,8,0,19,NA,0
0,35,60,0,0,0.39,35,35,8,0,35,NA,0
0,31,50,1,1,-0.13,31,30,8,0,31,NA,0
1,24,60,1,1,0.8,23,24,8,0,23,NA,0
1,27,29,1,0,0.34,27,27,8,0,27,NA,0
0,24,53,1,0,0.38,24,22,8,0,24,NA,0
0,25,77,1,0,0.87,25,26,8,0,25,NA,0
1,26,49,1,0,0.6,29,26,8,1,26,NA,0
0,27,57,1,0,2.12,27,20,8,0,27,NA,0
1,3,47,1,1,1.25,10,3,8,0,10,NA,0
0,18,47,1,0,-1.08,18,17,8,1,17,NA,0
1,28,33,1,0,-2.52,30,28,8,1,28,NA,0
0,34,38,1,0,-1.43,34,31,8,1,31,NA,0
1,37,40,1,0,-1.19,37,37,8,1,37,NA,0
1,32,57,1,0,-0.18,31,32,8,0,31,NA,0
1,24,44,0,0,0.43,26,24,8,0,26,NA,0
0,38,39,0,0,0.16,38,34,8,1,34,NA,0
0,16,45,0,0,-1.41,16,18,8,0,16,NA,0
1,8,58,0,0,-0.85,9,8,8,1,8,NA,0
0,26,41,1,0,-2.13,26,32,8,1,32,NA,0
0,16,43,0,0,0.79,16,13,8,0,16,NA,0
0,6,62,1,0,-1.1,6,6,8,1,6,NA,0
0,25,48,1,1,-1.22,25,30,8,1,30,NA,0
1,3,63,1,0,0.49,7,3,8,1,3,NA,0
1,27,62,1,0,-0.14,29,27,8,1,27,NA,0
1,8,67,0,0,0.28,10,8,8,0,10,NA,0
0,29,55,1,1,-0.93,29,30,8,1,30,NA,0
1,32,54,1,1,0.16,30,32,8,0,30,NA,0
1,35,51,1,0,1.35,37,35,8,0,37,NA,0
1,14,70,1,0,0.6,20,14,8,1,14,NA,0
1,22,61,1,0,0.11,27,22,8,1,22,NA,0
1,21,60,1,0,-0.17,24,21,8,0,24,NA,0
0,9,49,1,1,-0.99,9,13,8,1,13,NA,1
0,25,45,1,0,-0.77,25,26,8,1,26,NA,0
1,22,35,0,0,0.36,26,22,8,1,22,NA,0
1,25,39,0,1,-0.9,26,25,8,1,25,NA,0
1,29,38,1,1,-0.43,26,29,8,0,26,NA,0
1,24,62,1,0,1.64,27,24,8,1,24,3,0
0,20,50,0,0,0.53,20,19,8,0,20,NA,0
0,28,66,1,0,-0.1,28,24,8,1,24,NA,0
1,21,48,1,0,-0.03,26,21,8,0,26,NA,0
0,26,44,1,0,-0.66,26,26,8,0,26,NA,0
0,19,63,1,1,-2.18,19,20,8,1,20,NA,0
1,21,45,0,0,0.69,23,21,8,0,23,NA,0
0,38,57,1,0,-1.25,38,40,8,0,38,NA,0
1,33,40,1,0,1.02,37,33,8,0,37,NA,0
1,15,59,0,0,-0.64,14,15,8,1,15,NA,0
1,25,67,1,1,0.3,25,25,8,0,25,NA,0
1,34,40,1,1,1.15,39,34,8,0,39,NA,0
1,37,52,1,0,-1.16,37,37,8,1,37,NA,0
0,31,51,0,0,-1.2,31,31,8,1,31,NA,0
1,13,48,1,1,1.04,20,13,8,0,20,NA,1
1,4,84,0,0,0.11,3,4,8,1,4,NA,0
1,23,48,1,0,-0.37,24,23,8,0,24,NA,0
1,19,42,0,0,-0.82,20,19,8,1,19,NA,0
1,13,68,0,1,-0.18,9,13,8,1,13,NA,0
0,24,39,0,0,1.79,24,23,8,1,23,NA,0
0,16,44,0,0,-0.1,16,14,8,1,14,NA,0
0,23,40,0,0,-0.72,23,22,8,0,23,NA,0
0,34,54,1,0,0.48,34,33,8,1,33,NA,0
1,25,32,0,0,1.01,28,25,8,0,28,NA,0
0,14,67,0,1,-0.25,14,13,8,1,13,NA,0
0,9,50,0,0,-0.9,9,8,8,0,9,NA,0
0,35,53,1,1,1.33,35,32,8,0,35,NA,0
1,0,69,0,0,-1.01,0,0,8,1,0,NA,0
1,18,40,0,1,0.33,16,18,8,0,16,NA,0
1,10,64,0,0,-0.05,12,10,8,1,10,NA,0
0,16,60,0,1,-0.93,16,21,8,0,16,NA,0
0,34,51,1,1,0.68,34,27,8,1,27,NA,0
0,35,28,0,0,1.45,35,29,8,0,35,NA,0
0,20,28,0,1,0.16,20,19,8,1,19,NA,0
1,26,36,1,1,-1.1,27,26,8,0,27,NA,0
0,29,65,1,0,-0.15,29,24,8,0,29,NA,0
0,31,47,1,0,-0.52,31,30,8,1,30,NA,0
0,18,42,1,0,0.55,18,13,8,1,13,NA,0
1,23,62,1,0,0.35,26,23,8,0,26,NA,0
0,10,40,0,0,0.66,10,2,8,1,2,NA,0
1,34,37,1,1,0.83,38,34,8,1,34,NA,0
0,17,61,0,0,-0.61,17,16,8,1,16,NA,0
0,5,57,0,0,-1.56,5,6,8,1,6,NA,0
1,32,55,1,0,0.77,36,32,8,0,36,NA,0
1,19,54,1,1,1.42,27,19,8,1,19,NA,0
1,31,42,1,0,-2.03,28,31,8,1,31,NA,0
0,36,35,1,0,2,36,30,8,0,36,NA,0
0,38,42,1,0,-1,38,39,8,1,39,NA,0
0,28,35,1,0,0.02,28,27,8,0,28,NA,0
0,31,37,1,0,1.09,31,30,8,0,31,NA,0
1,15,68,1,0,-1.07,15,15,8,1,15,NA,0
0,20,52,1,0,0.83,20,16,8,0,20,NA,0
1,23,60,1,0,-0.25,21,23,8,1,23,NA,0
0,29,55,1,1,1.71,29,29,8,0,29,NA,0
0,19,60,0,0,-0.62,19,19,8,1,19,NA,0
1,24,49,1,0,0.33,26,24,8,0,26,NA,0
1,4,42,0,1,-0.25,3,4,8,0,3,NA,0
0,23,75,1,1,0.42,23,24,8,0,23,NA,0
0,14,49,0,0,0.27,14,13,8,1,13,NA,0
0,34,52,1,1,0.71,34,33,8,1,33,NA,0
1,21,56,1,1,3.84,26,21,8,0,26,NA,0
1,25,49,1,0,-1.91,26,25,8,1,25,NA,0
1,23,60,0,1,-0.5,25,23,8,0,25,NA,0
1,13,49,0,0,0.32,14,13,8,0,14,NA,0
0,47,27,1,1,-1.05,47,50,8,1,50,NA,0
0,24,33,1,0,-0.6,24,26,8,1,26,NA,0
0,7,53,0,1,-0.11,7,8,8,0,7,NA,0
1,23,38,0,1,-0.56,23,23,8,0,23,NA,0
1,23,44,1,1,0.89,24,23,8,0,24,NA,0
0,24,48,1,1,-1.33,24,24,8,0,24,NA,0
1,23,82,1,0,-0.52,27,23,8,1,23,NA,0
0,22,54,1,0,-1.4,22,21,8,1,21,NA,0
1,24,44,0,1,0.41,21,24,8,0,21,NA,0
0,36,49,0,0,0.62,36,32,8,0,36,NA,0
0,15,58,0,0,-0.24,15,11,8,0,15,NA,0
1,34,74,1,0,-0.46,32,34,8,0,32,NA,0
0,33,50,1,0,-0.78,33,33,8,1,33,NA,0
0,18,59,0,1,0.94,18,16,8,0,18,NA,0
0,22,27,1,0,-0.39,22,20,8,0,22,NA,0
0,6,54,0,0,0.48,6,1,8,0,6,NA,0
0,27,39,1,0,-0.69,27,29,8,1,29,NA,0
0,27,37,1,1,-1.02,27,27,8,0,27,NA,0
0,24,55,1,0,1.42,24,16,8,0,24,NA,0
0,23,53,0,1,-0.05,23,24,8,1,24,NA,0
1,27,67,1,0,-0.64,26,27,8,0,26,NA,0
1,16,44,0,0,-0.34,16,16,8,1,16,NA,0
1,11,68,0,0,-1.66,9,11,8,1,11,NA,0
0,33,54,1,1,0.21,33,32,8,1,32,NA,0
0,19,49,1,0,0.98,19,13,8,1,13,NA,0
1,11,36,0,0,1.86,19,11,8,0,19,NA,0
0,29,45,1,0,0.08,29,28,8,1,28,NA,0
1,9,47,0,0,1.33,15,9,8,0,15,NA,0
0,26,71,1,1,1.06,26,24,8,0,26,NA,1
1,13,53,0,0,1.06,20,13,8,1,13,NA,0
1,12,43,1,0,0.58,19,12,8,1,12,NA,0
0,14,53,0,1,-0.16,14,16,8,0,14,NA,0
1,27,50,1,1,0.28,29,27,8,0,29,NA,0
0,15,50,0,0,-2,15,15,8,0,15,NA,0
1,29,45,1,0,-0.39,32,29,8,0,32,NA,0
1,25,58,1,0,1.24,29,25,8,0,29,NA,0
0,25,46,1,0,0.01,25,21,8,0,25,NA,0
0,25,59,1,0,1.03,25,25,8,0,25,NA,0
0,26,34,0,0,0.14,26,23,8,1,23,NA,0
0,25,63,0,0,-1.14,25,24,8,1,24,NA,0
0,35,61,1,1,-1.99,35,38,8,0,35,NA,0
1,20,41,1,0,-0.52,24,20,8,1,20,NA,0
1,12,56,0,1,1.82,20,12,8,0,20,NA,0
0,17,69,1,0,0.26,17,13,8,0,17,NA,0
1,30,53,1,0,-0.83,29,30,8,1,30,NA,0
0,34,55,0,1,-0.2,34,40,8,0,34,NA,0
1,32,58,1,1,-0.34,28,32,8,1,32,NA,0
1,20,20,0,0,-1.71,18,20,8,1,20,NA,0
0,13,49,1,0,-1.08,13,15,8,0,13,NA,0
0,13,34,1,0,0.44,13,9,8,0,13,NA,0
0,15,67,1,1,-1.68,15,19,8,1,19,NA,0
0,12,68,0,0,0.11,12,8,8,1,8,NA,0
0,37,45,1,1,0.22,37,34,8,1,34,NA,0
0,26,41,1,0,1.76,26,23,8,0,26,NA,0
0,1,68,0,1,0.04,1,0,8,0,1,NA,0
0,16,59,0,0,0.79,16,15,8,0,16,NA,0
0,21,48,1,0,1.25,21,13,8,0,21,NA,0
0,28,51,1,0,-0.75,28,29,8,1,29,NA,0
0,30,52,0,0,-0.93,30,30,8,1,30,NA,0
0,22,49,0,1,1.03,22,19,8,0,22,NA,0
1,20,68,1,0,1.31,24,20,8,1,20,NA,0
0,21,61,1,1,-0.17,21,26,8,1,26,NA,0
1,28,48,1,0,0.04,27,28,8,0,27,NA,0
0,24,48,0,0,-2.13,24,28,8,0,24,NA,0
1,16,51,1,0,0.84,20,16,8,0,20,NA,0
1,0,58,0,0,1.87,6,0,8,0,6,NA,0
1,19,71,1,0,0.16,21,19,8,1,19,NA,0
1,18,17,0,0,0.63,20,18,8,0,20,NA,0
1,23,26,1,0,1.12,28,23,8,0,28,NA,0
1,24,50,1,0,-1.02,26,24,8,1,24,NA,0
0,28,33,1,0,-1.79,28,30,8,1,30,NA,0
0,37,43,1,0,-0.38,37,35,8,1,35,NA,0
1,12,36,1,0,0.2,14,12,8,1,12,NA,0
1,30,43,1,1,0,32,30,8,0,32,NA,0
1,13,34,1,0,0.7,17,13,8,1,13,NA,0
1,29,54,0,0,0.16,30,29,8,0,30,NA,0
1,39,31,1,0,-0.64,38,39,8,1,39,NA,0
1,28,25,0,1,0.07,24,28,8,1,28,NA,0
0,33,69,1,1,0.76,33,30,8,0,33,NA,0
0,6,56,0,0,-0.94,6,8,8,1,8,NA,0
1,33,48,1,0,-1.74,30,33,8,0,30,NA,0
0,20,56,1,1,1.74,20,15,8,1,15,NA,0
1,13,45,0,0,-0.84,13,13,9,1,13,NA,0
0,23,69,0,1,0.71,23,23,9,0,23,NA,0
1,35,18,1,0,-0.36,38,35,9,0,38,NA,0
1,27,39,0,1,0.66,27,27,9,0,27,NA,0
0,27,39,0,0,0.67,27,22,9,1,22,NA,0
1,7,62,0,1,0.23,8,7,9,0,8,NA,0
0,17,48,0,0,-1.2,17,18,9,1,18,NA,0
0,28,37,1,0,-0.26,28,27,9,1,27,NA,0
1,28,45,1,0,0.18,29,28,9,0,29,NA,0
0,25,29,1,0,0.49,25,22,9,0,25,NA,0
0,17,58,1,1,0.36,17,19,9,0,17,NA,0
1,22,50,1,0,-1.13,21,22,9,1,22,NA,0
1,14,57,0,0,0.06,17,14,9,1,14,NA,0
1,0,66,0,0,0.75,0,0,9,0,0,NA,0
1,27,52,1,0,-0.58,27,27,9,1,27,NA,0
0,11,74,0,0,0.85,11,9,9,1,9,NA,0
1,21,48,0,0,-0.33,20,21,9,1,21,NA,0
1,14,52,1,0,-0.71,13,14,9,0,13,NA,0
0,14,49,0,0,-0.4,14,10,9,1,10,NA,0
1,20,38,1,0,1.16,23,20,9,0,23,NA,0
0,26,41,0,0,-0.19,26,26,9,0,26,NA,0
0,13,68,1,0,0.36,13,8,9,0,13,NA,0
1,19,59,1,0,0.86,25,19,9,0,25,NA,0
1,12,61,1,0,0.99,17,12,9,1,12,NA,0
1,27,59,1,1,-0.39,26,27,9,1,27,NA,0
0,19,54,1,0,0.06,19,16,9,0,19,NA,0
0,24,71,1,0,0.72,24,24,9,0,24,NA,0
1,16,60,1,0,1.13,18,16,9,0,18,NA,0
1,32,68,1,0,1,37,32,9,1,32,NA,0
0,20,53,0,0,-0.6,20,21,9,0,20,NA,0
1,27,48,0,0,0.66,31,27,9,1,27,NA,0
0,34,57,1,0,-0.5,34,33,9,1,33,NA,0
1,32,51,1,1,0.48,35,32,9,0,35,NA,0
1,20,42,0,0,0.47,23,20,9,0,23,2,0
1,38,36,1,0,1.5,44,38,9,0,44,NA,0
1,4,62,0,0,0.4,6,4,9,0,6,NA,0
0,33,37,1,1,-1,33,39,9,1,39,NA,0
0,17,55,0,1,0.56,17,18,9,0,17,NA,1
0,31,47,1,0,0.13,31,31,9,0,31,NA,0
0,5,37,0,0,0.3,5,1,9,0,5,NA,0
0,8,39,1,1,0.75,8,7,9,1,7,NA,0
1,24,28,0,0,0.28,26,24,9,1,24,NA,0
0,13,76,0,0,-0.35,13,9,9,1,9,NA,0
1,8,62,0,0,0.38,5,8,9,1,8,NA,0
0,31,43,1,0,-0.33,31,29,9,0,31,NA,0
0,20,42,0,0,-0.33,20,21,9,0,20,NA,0
0,20,60,1,0,-0.32,20,18,9,1,18,NA,0
1,21,33,0,0,0.38,23,21,9,1,21,NA,0
1,37,31,1,1,-0.13,38,37,9,1,37,NA,0
0,30,45,1,0,-0.37,30,29,9,0,30,NA,0
1,19,43,1,0,-0.93,19,19,9,1,19,NA,0
1,16,42,1,0,-0.97,19,16,9,1,16,NA,0
1,30,45,0,0,-0.31,26,30,9,0,26,NA,0
1,19,37,0,0,-0.18,18,19,9,1,19,NA,0
1,18,53,0,0,-0.12,19,18,9,0,19,NA,0
1,21,41,1,0,1.53,27,21,9,0,27,NA,0
0,34,46,0,0,1.93,34,30,9,1,30,NA,0
1,2,59,0,0,0.42,7,2,9,0,7,NA,0
1,14,76,0,0,-1.59,13,14,9,1,14,NA,0
1,34,23,0,0,-0.19,36,34,9,1,34,NA,0
0,8,73,0,0,0.63,8,3,9,0,8,NA,0
1,23,46,0,0,-0.74,24,23,9,1,23,NA,0
0,14,68,0,1,1.36,14,12,9,0,14,NA,0
1,22,44,1,0,-1.05,22,22,9,1,22,NA,0
1,21,67,1,0,0.5,22,21,9,0,22,NA,0
0,11,47,0,0,-0.89,11,12,9,1,12,NA,0
0,10,63,0,0,-0.01,10,5,9,0,10,NA,0
0,4,69,0,0,0.71,4,2,9,0,4,NA,0
0,16,56,0,0,-0.86,16,13,9,0,16,1,0
1,23,40,1,0,1.07,30,23,9,1,23,NA,0
0,26,45,1,1,0.48,26,24,9,0,26,NA,0
0,24,74,1,0,-1.07,24,21,9,0,24,NA,0
